DATE;I44;AUD;EUR;CAD;GBP;HKD;JPY;MYR;NZD;SGD;SEK;PLN;USD;PHP;IDR;KRW;THB;TWD;XDR
18.01.2020;108.82;6.1339;9.889;6.8209;11.6198;1.146;8.0852;2.1956;5.8926;6.6103;93.78;2.3341;8.9026;17.488;0.065124;0.7676;29.304;29.719;12.3267
19.01.2020;108.82;6.1339;9.889;6.8209;11.6198;1.146;8.0852;2.1956;5.8926;6.6103;93.78;2.3341;8.9026;17.488;0.065124;0.7676;29.304;29.719;12.3267
20.01.2020;108.76;6.1171;9.8815;6.8209;11.5878;1.1475;8.0903;2.1948;5.8832;6.6128;93.62;2.3287;8.9143;17.493;0.065361;0.7683;29.368;29.768;12.3279
21.01.2020;109.17;6.1421;9.936;6.8467;11.6853;1.1505;8.1236;2.1956;5.9104;6.6267;94.16;2.3413;8.9393;17.527;0.065378;0.7654;29.405;29.776;12.38255
22.01.2020;109.58;6.1536;9.959;6.8849;11.7935;1.1557;8.1678;2.2093;5.9343;6.6598;94.37;2.35;8.9818;17.627;0.065789;0.7717;29.565;29.946;12.43754
23.01.2020;109.59;6.1724;9.9678;6.8277;11.7965;1.1563;8.204;2.2082;5.9343;6.6581;94.51;2.3487;8.9873;17.638;0.065831;0.7696;29.418;29.918;12.45004
24.01.2020;109.48;6.162;9.9375;6.8577;11.7864;1.1586;8.2155;2.2154;5.9563;6.665;94.32;2.3347;9.0054;17.716;0.066237;0.7709;29.468;29.984;12.45059
25.01.2020;109.48;6.162;9.9375;6.8577;11.7864;1.1586;8.2155;2.2154;5.9563;6.665;94.32;2.3347;9.0054;17.716;0.066237;0.7709;29.468;29.984;12.45059
26.01.2020;109.48;6.162;9.9375;6.8577;11.7864;1.1586;8.2155;2.2154;5.9563;6.665;94.32;2.3347;9.0054;17.716;0.066237;0.7709;29.468;29.984;12.45059
27.01.2020;110.42;6.1606;10.0363;6.903;11.8973;1.1705;8.3559;2.2391;5.969;6.7065;94.87;2.3496;9.1032;17.895;0.066911;0.773;29.633;30.194;12.5849
28.01.2020;110.88;6.1853;10.0758;6.9412;11.9095;1.1774;8.3951;2.2405;5.9818;6.7401;95.06;2.358;9.1557;18.032;0.067136;0.7767;29.683;30.419;12.64267
29.01.2020;110.7;6.1699;10.0563;6.9373;11.8897;1.1761;8.3761;2.2405;5.9618;6.7172;95.09;2.3476;9.1413;17.98;0.06708;0.7756;29.517;30.359;12.62025
30.01.2020;111.73;6.199;10.1738;6.9794;12.0853;1.1874;8.476;2.2565;5.9941;6.769;95.62;2.373;9.2246;18.088;0.067399;0.7737;29.571;30.412;12.75926
31.01.2020;111.7;6.1776;10.1893;6.9661;12.1049;1.187;8.4664;2.2494;5.9646;6.7515;95.43;2.3691;9.2194;18.072;0.067517;0.771;29.568;30.416;12.76282
01.02.2020;111.7;6.1776;10.1893;6.9661;12.1049;1.187;8.4664;2.2494;5.9646;6.7515;95.43;2.3691;9.2194;18.072;0.067517;0.771;29.568;30.416;12.76282
02.02.2020;111.7;6.1776;10.1893;6.9661;12.1049;1.187;8.4664;2.2494;5.9646;6.7515;95.43;2.3691;9.2194;18.072;0.067517;0.771;29.568;30.416;12.76282
03.02.2020;112.24;6.2097;10.259;7.0042;12.1014;1.1938;8.542;2.2534;5.9973;6.777;96.05;2.3876;9.2707;18.224;0.06746;0.7777;29.867;30.616;12.83487
04.02.2020;111.77;6.2016;10.1948;6.9489;12.0108;1.1881;8.459;2.2444;5.9612;6.7341;95.93;2.3846;9.2277;18.172;0.067307;0.7778;29.815;30.598;12.75928
05.02.2020;111.25;6.2073;10.1173;6.9088;11.9811;1.1823;8.3656;2.2294;5.9493;6.6552;95.94;2.381;9.1784;18.079;0.067285;0.7765;29.641;30.605;12.67641
06.02.2020;111.39;6.2209;10.1288;6.9328;11.9394;1.1858;8.3799;2.2335;5.9602;6.6492;95.96;2.386;9.2055;18.146;0.067522;0.7781;29.619;30.638;12.69937
07.02.2020;111.77;6.1932;10.1673;6.962;12.0011;1.1938;8.4369;2.2389;5.9479;6.6649;96.41;2.3837;9.2691;18.216;0.067497;0.7763;29.614;30.738;12.77211
08.02.2020;111.77;6.1932;10.1673;6.962;12.0011;1.1938;8.4369;2.2389;5.9479;6.6649;96.41;2.3837;9.2691;18.216;0.067497;0.7763;29.614;30.738;12.77211
09.02.2020;111.77;6.1932;10.1673;6.962;12.0011;1.1938;8.4369;2.2389;5.9479;6.6649;96.41;2.3837;9.2691;18.216;0.067497;0.7763;29.614;30.738;12.77211
10.02.2020;111.28;6.1802;10.1188;6.9402;11.9568;1.1899;8.4197;2.2276;5.9147;6.6532;95.71;2.3722;9.2401;18.181;0.067292;0.7775;29.521;30.695;12.72504
11.02.2020;111.35;6.2087;10.0953;6.9647;11.9719;1.1925;8.4317;2.2405;5.9193;6.6737;95.81;2.3715;9.2609;18.335;0.067667;0.7822;29.621;30.855;12.73222
12.02.2020;110.87;6.2099;10.0445;6.9426;11.9495;1.1847;8.3683;2.2252;5.9675;6.6423;95.69;2.3604;9.2033;18.2;0.067355;0.7799;29.588;30.681;12.66143
13.02.2020;111.03;6.2223;10.0415;6.9704;12.0438;1.1898;8.4234;2.2311;5.9647;6.6518;95.79;2.362;9.2404;18.303;0.067428;0.7808;29.674;30.805;12.70244
14.02.2020;110.91;6.2075;10.0258;6.9803;12.0491;1.1905;8.4173;2.2336;5.9451;6.644;95.41;2.3596;9.2472;18.293;0.067419;0.781;29.62;30.789;12.69973
15.02.2020;110.91;6.2075;10.0258;6.9803;12.0491;1.1905;8.4173;2.2336;5.9451;6.644;95.41;2.3596;9.2472;18.293;0.067419;0.781;29.62;30.789;12.69973
16.02.2020;110.91;6.2075;10.0258;6.9803;12.0491;1.1905;8.4173;2.2336;5.9451;6.644;95.41;2.3596;9.2472;18.293;0.067419;0.781;29.62;30.789;12.69973
17.02.2020;111.05;6.2231;10.0373;7.0024;12.0586;1.1926;8.4312;2.2349;5.9519;6.6706;95.3;2.3551;9.2638;18.321;0.067854;0.7825;29.715;30.863;12.71861
18.02.2020;111.56;6.2293;10.0883;7.0326;12.1568;1.2006;8.499;2.2459;5.962;6.6996;95.63;2.3601;9.3272;18.41;0.068256;0.7828;29.871;30.944;12.80062
19.02.2020;110.81;6.206;10.0178;7.0148;12.0482;1.1937;8.3936;2.2284;5.9337;6.6639;94.74;2.3454;9.2757;18.342;0.067766;0.7797;29.73;30.781;12.71215
20.02.2020;110.87;6.1652;10.0455;7.0229;11.9818;1.1965;8.3117;2.2252;5.8932;6.6478;94.78;2.3457;9.31;18.356;0.067919;0.7717;29.612;30.663;12.72918
21.02.2020;111.27;6.1647;10.0873;7.0442;12.0792;1.1992;8.3394;2.2271;5.8976;6.6666;95.44;2.3549;9.3392;18.356;0.067848;0.7703;29.526;30.663;12.78075
22.02.2020;111.27;6.1647;10.0873;7.0442;12.0792;1.1992;8.3394;2.2271;5.8976;6.6666;95.44;2.3549;9.3392;18.356;0.067848;0.7703;29.526;30.663;12.78075
23.02.2020;111.27;6.1647;10.0873;7.0442;12.0792;1.1992;8.3394;2.2271;5.8976;6.6666;95.44;2.3549;9.3392;18.356;0.067848;0.7703;29.526;30.663;12.78075
24.02.2020;111.58;6.1846;10.1328;7.0504;12.0869;1.2017;8.4076;2.2159;5.9273;6.6821;95.74;2.3571;9.3666;18.341;0.067109;0.7681;29.511;30.754;12.82729
25.02.2020;111.89;6.1793;10.16;7.0541;12.1488;1.2032;8.4723;2.2142;5.9207;6.6992;96.13;2.3621;9.3727;18.353;0.067308;0.7722;29.543;30.862;12.85751
26.02.2020;112.23;6.1644;10.2113;7.0574;12.1346;1.205;8.5002;2.2222;5.9117;6.7162;96.5;2.3695;9.3897;18.386;0.067083;0.7722;29.458;30.95;12.89191
27.02.2020;112.72;6.1731;10.2918;7.0318;12.1087;1.2043;8.5437;2.2294;5.9401;6.7293;97.32;2.3866;9.3869;18.455;0.066882;0.7751;29.659;31.054;12.92632
28.02.2020;113.52;6.1563;10.3888;7.0399;12.177;1.2144;8.7038;2.2456;5.9;6.7825;97.33;2.4015;9.4642;18.542;0.065964;0.7841;29.998;31.34;13.04748
29.02.2020;113.52;6.1563;10.3888;7.0399;12.177;1.2144;8.7038;2.2456;5.9;6.7825;97.33;2.4015;9.4642;18.542;0.065964;0.7841;29.998;31.34;13.04748
01.03.2020;113.52;6.1563;10.3888;7.0399;12.177;1.2144;8.7038;2.2456;5.9;6.7825;97.33;2.4015;9.4642;18.542;0.065964;0.7841;29.998;31.34;13.04748
02.03.2020;113.2;6.1209;10.4043;7.003;11.9435;1.2025;8.6833;2.2255;5.8655;6.7346;98.1;2.4042;9.3547;18.411;0.065397;0.7847;29.754;31.205;12.95152
03.03.2020;112.53;6.1101;10.3328;6.9548;11.8754;1.1949;8.6272;2.2098;5.8285;6.6754;97.86;2.3937;9.2946;18.299;0.06508;0.7783;29.469;31.025;12.86663
04.03.2020;112.44;6.1362;10.3051;6.9339;11.8654;1.1922;8.6177;2.2166;5.833;6.6916;97.63;2.3983;9.263;18.308;0.065625;0.7837;29.556;30.97;12.83203
05.03.2020;112.78;6.1305;10.371;6.9043;11.9661;1.1929;8.6692;2.2288;5.8448;6.6931;97.92;2.4102;9.2706;18.264;0.065424;0.7815;29.384;30.976;12.88283
06.03.2020;113.47;6.1383;10.4983;6.9009;12.0442;1.1918;8.8162;2.2198;5.8788;6.7168;98.91;2.4391;9.261;18.245;0.063401;0.7767;29.457;30.904;12.95653
07.03.2020;113.47;6.1383;10.4983;6.9009;12.0442;1.1918;8.8162;2.2198;5.8788;6.7168;98.91;2.4391;9.261;18.245;0.063401;0.7767;29.457;30.904;12.95653
08.03.2020;113.47;6.1383;10.4983;6.9009;12.0442;1.1918;8.8162;2.2198;5.8788;6.7168;98.91;2.4391;9.261;18.245;0.063401;0.7767;29.457;30.904;12.95653
09.03.2020;116.72;6.2839;10.89;6.975;12.4624;1.223;9.2982;2.2545;6.0429;6.8746;101.58;2.5248;9.5059;18.772;0.066048;0.7922;30.182;31.662;13.38845
10.03.2020;116.41;6.24;10.8433;6.9602;12.4087;1.2253;9.1389;2.2466;6.022;6.8555;100.39;2.5065;9.52;18.846;0.066597;0.799;30.281;31.748;13.35348
11.03.2020;116.8;6.2429;10.8558;6.9682;12.3797;1.2326;9.1571;2.2615;6.0475;6.8965;101.23;2.5141;9.5764;18.918;0.066723;0.8053;30.508;31.868;13.39424
12.03.2020;121.82;6.4322;11.3682;7.323;12.8276;1.2997;9.7297;2.3711;6.2555;7.2046;104.35;2.6074;10.1141;19.721;0.069175;0.8363;31.946;33.564;14.08525
13.03.2020;119.62;6.2749;11.0966;7.2107;12.4583;1.2865;9.3163;2.3357;6.124;7.0751;102.32;2.5468;9.9933;19.656;0.06766;0.8273;31.485;33.236;13.80042
14.03.2020;119.62;6.2749;11.0966;7.2107;12.4583;1.2865;9.3163;2.3357;6.124;7.0751;102.32;2.5468;9.9933;19.656;0.06766;0.8273;31.485;33.236;13.80042
15.03.2020;119.62;6.2749;11.0966;7.2107;12.4583;1.2865;9.3163;2.3357;6.124;7.0751;102.32;2.5468;9.9933;19.656;0.06766;0.8273;31.485;33.236;13.80042
16.03.2020;122.76;6.3065;11.4765;7.3856;12.6229;1.324;9.7457;2.3864;6.2038;7.2325;105.29;2.6042;10.2864;19.916;0.068491;0.8357;31.935;34.014;14.22348
17.03.2020;123.46;6.2921;11.5063;7.4177;12.6689;1.3493;9.7926;2.4083;6.2466;7.3331;104.99;2.5783;10.4774;20.342;0.068976;0.8428;32.448;34.653;14.3735
18.03.2020;125.08;6.3017;11.701;7.4297;12.6923;1.3779;9.9346;2.4483;6.2482;7.4245;106.16;2.5996;10.7015;20.731;0.069267;0.8493;33.009;35.297;14.62487
19.03.2020;131.53;6.6093;12.3165;7.8836;13.2457;1.4689;10.3823;2.5828;6.5156;7.8735;110.44;2.7007;11.4031;22.155;0.071661;0.9029;35.114;37.492;15.46237
20.03.2020;130.46;6.6507;12.1215;7.9449;13.3162;1.4594;10.2403;2.5762;6.5447;7.8128;109.6;2.6749;11.3211;22.081;0.07109;0.9075;34.781;37.443;15.31634
21.03.2020;130.46;6.6507;12.1215;7.9449;13.3162;1.4594;10.2403;2.5762;6.5447;7.8128;109.6;2.6749;11.3211;22.081;0.07109;0.9075;34.781;37.443;15.31634
22.03.2020;130.46;6.6507;12.1215;7.9449;13.3162;1.4594;10.2403;2.5762;6.5447;7.8128;109.6;2.6749;11.3211;22.081;0.07109;0.9075;34.781;37.443;15.31634
23.03.2020;131.16;6.5946;12.2568;7.9025;13.1836;1.4656;10.2903;2.5572;6.4717;7.7846;110.71;2.6613;11.3668;22.114;0.068578;0.9045;34.587;37.581;15.39484
24.03.2020;128.06;6.5381;11.9745;7.6193;13.0016;1.424;9.9796;2.4926;6.4117;7.631;107.99;2.5949;11.0435;21.624;0.067648;0.8892;33.7;36.544;15.00552
25.03.2020;126.25;6.5439;11.7745;7.5774;12.8679;1.4027;9.7576;2.4792;6.3718;7.5232;107.39;2.5699;10.8751;21.311;0.067485;0.8821;33.176;35.95;14.76569
26.03.2020;123.23;6.3469;11.5273;7.4533;12.6191;1.354;9.5917;2.4215;6.2209;7.3147;104.73;2.5197;10.4975;20.591;0.065178;0.8625;32.167;34.732;14.36465
27.03.2020;124.64;6.4011;11.6558;7.5097;12.988;1.3697;9.7652;2.4477;6.2841;7.3949;105.81;2.5727;10.6184;20.768;0.065789;0.8658;32.586;35.092;14.56174
28.03.2020;124.64;6.4011;11.6558;7.5097;12.988;1.3697;9.7652;2.4477;6.2841;7.3949;105.81;2.5727;10.6184;20.768;0.065789;0.8658;32.586;35.092;14.56174
29.03.2020;124.64;6.4011;11.6558;7.5097;12.988;1.3697;9.7652;2.4477;6.2841;7.3949;105.81;2.5727;10.6184;20.768;0.065789;0.8658;32.586;35.092;14.56174
30.03.2020;124.69;6.4862;11.6888;7.4804;13.1483;1.3662;9.7945;2.445;6.3509;7.43;105.9;2.5685;10.5934;20.8;0.064622;0.8649;32.396;34.987;14.58
31.03.2020;123.06;6.4062;11.51;7.3702;12.9847;1.355;9.6804;2.4319;6.2497;7.3626;104.06;2.5293;10.5057;20.603;0.064412;0.8583;32.039;34.674;14.41487
01.04.2020;120.61;6.2419;11.2685;7.2229;12.7385;1.3291;9.5861;2.3646;6.0756;7.1824;103.03;2.4596;10.304;20.227;0.06178;0.8369;31.205;34.045;14.14101
02.04.2020;120.49;6.2518;11.2345;7.2711;12.8046;1.3288;9.5972;2.364;6.1124;7.1938;102.82;2.4585;10.3012;20.248;0.061843;0.8385;31.241;34.083;14.13355
03.04.2020;121.22;6.2557;11.2628;7.3618;12.8205;1.3468;9.6181;2.396;6.1134;7.2715;102.84;2.461;10.443;20.551;0.062855;0.845;31.636;34.517;14.24321
04.04.2020;121.22;6.2557;11.2628;7.3618;12.8205;1.3468;9.6181;2.396;6.1134;7.2715;102.84;2.461;10.443;20.551;0.062855;0.845;31.636;34.517;14.24321
05.04.2020;121.22;6.2557;11.2628;7.3618;12.8205;1.3468;9.6181;2.396;6.1134;7.2715;102.84;2.461;10.443;20.551;0.062855;0.845;31.636;34.517;14.24321
06.04.2020;122.52;6.4011;11.3875;7.4526;12.9698;1.3613;9.6882;2.4179;6.2569;7.3563;103.72;2.4949;10.5528;20.831;0.064297;0.8588;32.115;34.905;14.39417
07.04.2020;119.42;6.3116;11.0945;7.2708;12.5941;1.3148;9.3585;2.3471;6.1093;7.1573;101.98;2.4461;10.1925;20.203;0.06317;0.8409;31.108;33.862;13.9501
08.04.2020;120.43;6.3617;11.194;7.3485;12.728;1.3282;9.4576;2.3679;6.1526;7.214;102.34;2.4634;10.2971;20.361;0.063472;0.8452;31.432;34.186;14.08899
09.04.2020;120.43;6.3617;11.194;7.3485;12.728;1.3282;9.4576;2.3679;6.1526;7.214;102.34;2.4634;10.2971;20.361;0.063472;0.8452;31.432;34.186;14.08899
10.04.2020;120.43;6.3617;11.194;7.3485;12.728;1.3282;9.4576;2.3679;6.1526;7.214;102.34;2.4634;10.2971;20.361;0.063472;0.8452;31.432;34.186;14.08899
11.04.2020;120.43;6.3617;11.194;7.3485;12.728;1.3282;9.4576;2.3679;6.1526;7.214;102.34;2.4634;10.2971;20.361;0.063472;0.8452;31.432;34.186;14.08899
12.04.2020;120.43;6.3617;11.194;7.3485;12.728;1.3282;9.4576;2.3679;6.1526;7.214;102.34;2.4634;10.2971;20.361;0.063472;0.8452;31.432;34.186;14.08899
13.04.2020;120.43;6.3617;11.194;7.3485;12.728;1.3282;9.4576;2.3679;6.1526;7.214;102.34;2.4634;10.2971;20.361;0.063472;0.8452;31.432;34.186;14.08899
14.04.2020;121.67;6.6;11.3118;7.4142;12.9644;1.3312;9.614;2.381;6.2815;7.2881;103.63;2.4876;10.3182;20.399;0.065655;0.8489;31.544;34.317;14.19659
15.04.2020;123.19;6.6191;11.4503;7.4692;13.1033;1.3549;9.7766;2.4201;6.2834;7.3716;104.74;2.5231;10.502;20.702;0.066567;0.8606;32.136;34.896;14.41299
16.04.2020;122.91;6.611;11.4145;7.4318;13.0956;1.3526;9.746;2.3952;6.2683;7.3457;104.82;2.5204;10.4836;20.599;0.066791;0.8553;32.099;34.835;14.38
17.04.2020;121.73;6.6038;11.2845;7.3851;12.974;1.3407;9.6564;2.3778;6.2542;7.3053;103.96;2.4974;10.3909;20.408;0.06667;0.8539;31.942;34.569;14.24133
18.04.2020;121.73;6.6038;11.2845;7.3851;12.974;1.3407;9.6564;2.3778;6.2542;7.3053;103.96;2.4974;10.3909;20.408;0.06667;0.8539;31.942;34.569;14.24133
19.04.2020;121.73;6.6038;11.2845;7.3851;12.974;1.3407;9.6564;2.3778;6.2542;7.3053;103.96;2.4974;10.3909;20.408;0.06667;0.8539;31.942;34.569;14.24133
20.04.2020;121.44;6.5963;11.2698;7.3539;12.9029;1.339;9.6233;2.3722;6.2742;7.292;103.75;2.4894;10.3773;20.444;0.0668;0.8515;31.94;34.558;14.21252
21.04.2020;123.42;6.6514;11.4843;7.4607;13.0326;1.3674;9.8671;2.4109;6.3166;7.4044;104.84;2.5357;10.5973;20.844;0.067548;0.86;32.562;35.203;14.49267
22.04.2020;125.45;6.7896;11.6775;7.5951;13.282;1.3865;9.9799;2.4617;6.4162;7.53;106.72;2.575;10.7458;21.195;0.068954;0.8717;33.197;35.703;14.71368
23.04.2020;124.28;6.8072;11.5165;7.5637;13.207;1.3794;9.9495;2.4521;6.4169;7.5119;105.77;2.5378;10.6911;21.104;0.068665;0.868;33.079;35.54;14.59775
24.04.2020;123.74;6.7748;11.4785;7.5651;13.1186;1.3713;9.8765;2.4374;6.3801;7.4555;105.58;2.5348;10.6282;20.911;0.068021;0.8614;32.768;35.326;14.52047
25.04.2020;123.74;6.7748;11.4785;7.5651;13.1186;1.3713;9.8765;2.4374;6.3801;7.4555;105.58;2.5348;10.6282;20.911;0.068021;0.8614;32.768;35.326;14.52047
26.04.2020;123.74;6.7748;11.4785;7.5651;13.1186;1.3713;9.8765;2.4374;6.3801;7.4555;105.58;2.5348;10.6282;20.911;0.068021;0.8614;32.768;35.326;14.52047
27.04.2020;123.31;6.8183;11.4513;7.5066;13.1227;1.3616;9.8531;2.4236;6.3999;7.4403;105.3;2.5286;10.5522;20.825;0.068588;0.8618;32.499;35.131;14.45753
28.04.2020;121.57;6.7398;11.2783;7.4302;12.952;1.3379;9.7176;2.3768;6.2811;7.3202;104.93;2.4805;10.3689;20.494;0.067475;0.8507;31.968;34.584;14.22757
29.04.2020;121.76;6.7684;11.2728;7.4511;12.9012;1.3415;9.7583;2.3915;6.322;7.3467;105.02;2.4807;10.3973;20.585;0.067863;0.853;32.071;34.774;14.24334
30.04.2020;121;6.7382;11.184;7.4179;12.8692;1.3267;9.6522;2.3914;6.3169;7.2984;104.88;2.4669;10.2832;20.419;0.069131;0.8517;31.758;34.573;14.11353
01.05.2020;121;6.7382;11.184;7.4179;12.8692;1.3267;9.6522;2.3914;6.3169;7.2984;104.88;2.4669;10.2832;20.419;0.069131;0.8517;31.758;34.573;14.11353
02.05.2020;121;6.7382;11.184;7.4179;12.8692;1.3267;9.6522;2.3914;6.3169;7.2984;104.88;2.4669;10.2832;20.419;0.069131;0.8517;31.758;34.573;14.11353
03.05.2020;121;6.7382;11.184;7.4179;12.8692;1.3267;9.6522;2.3914;6.3169;7.2984;104.88;2.4669;10.2832;20.419;0.069131;0.8517;31.758;34.573;14.11353
04.05.2020;121.65;6.6549;11.328;7.3606;12.8877;1.3353;9.6953;2.3987;6.2644;7.3107;104.78;2.4805;10.3528;20.455;0.068561;0.8454;32.003;34.747;14.2279
05.05.2020;120.74;6.6407;11.173;7.3502;12.8337;1.3292;9.656;2.3938;6.2384;7.2746;104.44;2.4656;10.3043;20.365;0.068241;0.8434;31.808;34.523;14.11951
06.05.2020;119.89;6.5059;11.09;7.2841;12.7102;1.324;9.6729;2.3741;6.2167;7.2318;104.35;2.4431;10.2619;20.304;0.068208;0.8379;31.682;34.249;14.04466
07.05.2020;119.42;6.6095;11.0405;7.2745;12.6209;1.321;9.608;2.3676;6.1956;7.2146;103.96;2.4282;10.2388;20.259;0.068055;0.8363;31.572;34.16;13.99157
08.05.2020;119.63;6.6632;11.0695;7.3221;12.6458;1.317;9.5973;2.3555;6.2653;7.2227;104.55;2.4338;10.2089;20.244;0.068207;0.8371;31.665;34.162;13.9852
09.05.2020;119.63;6.6632;11.0695;7.3221;12.6458;1.317;9.5973;2.3555;6.2653;7.2227;104.55;2.4338;10.2089;20.244;0.068207;0.8371;31.665;34.162;13.9852
10.05.2020;119.63;6.6632;11.0695;7.3221;12.6458;1.317;9.5973;2.3555;6.2653;7.2227;104.55;2.4338;10.2089;20.244;0.068207;0.8371;31.665;34.162;13.9852
11.05.2020;119.31;6.6108;11.046;7.2978;12.5701;1.3167;9.5093;2.3547;6.2028;7.2031;104.21;2.4228;10.2051;20.258;0.068175;0.8333;31.708;34.113;13.95294
12.05.2020;119.36;6.6477;11.0518;7.2815;12.5913;1.3133;9.4816;2.3526;6.2292;7.1966;104.29;2.4317;10.1785;20.32;0.068757;0.8334;31.709;34.069;13.93773
13.05.2020;117.98;6.5548;10.938;7.1758;12.395;1.2977;9.4066;2.3253;6.0824;7.1118;103.34;2.3968;10.0579;20.053;0.067971;0.8217;31.391;33.65;13.77974
14.05.2020;119.35;6.5813;11.0598;7.2647;12.4977;1.3222;9.5772;2.361;6.1212;7.1938;103.93;2.4219;10.2481;20.259;0.068546;0.8321;31.896;34.187;13.98805
15.05.2020;119.27;6.5795;11.0568;7.2594;12.4601;1.3211;9.5705;2.3534;6.0936;7.1811;103.63;2.4221;10.2397;20.185;0.068557;0.8297;31.904;34.157;13.97516
16.05.2020;119.27;6.5795;11.0568;7.2594;12.4601;1.3211;9.5705;2.3534;6.0936;7.1811;103.63;2.4221;10.2397;20.185;0.068557;0.8297;31.904;34.157;13.97516
17.05.2020;119.27;6.5795;11.0568;7.2594;12.4601;1.3211;9.5705;2.3534;6.0936;7.1811;103.63;2.4221;10.2397;20.185;0.068557;0.8297;31.904;34.157;13.97516
18.05.2020;118.31;6.5525;10.9663;7.2137;12.3005;1.3061;9.4285;2.3175;6.0601;7.109;103.36;2.4051;10.124;19.902;0.068209;0.823;31.618;33.757;13.82703
19.05.2020;117.46;6.5162;10.9153;7.1571;12.1911;1.2861;9.2503;2.2939;6.0627;7.0362;103.28;2.3984;9.9683;19.643;0.067472;0.8139;31.234;33.273;13.6687
20.05.2020;117.11;6.5313;10.8765;7.1504;12.1718;1.2807;9.2213;2.281;6.0902;7.0157;103.03;2.3935;9.9256;19.616;0.067441;0.8082;31.193;33.128;13.61913
21.05.2020;117.11;6.5313;10.8765;7.1504;12.1718;1.2807;9.2213;2.281;6.0902;7.0157;103.03;2.3935;9.9256;19.616;0.067441;0.8082;31.193;33.128;13.61913
22.05.2020;117.64;6.534;10.9078;7.1419;12.1789;1.2898;9.3022;2.293;6.104;7.0278;103.52;2.4127;10.0035;19.707;0.067129;0.8059;31.364;33.316;13.6937
23.05.2020;117.64;6.534;10.9078;7.1419;12.1789;1.2898;9.3022;2.293;6.104;7.0278;103.52;2.4127;10.0035;19.707;0.067129;0.8059;31.364;33.316;13.6937
24.05.2020;117.64;6.534;10.9078;7.1419;12.1789;1.2898;9.3022;2.293;6.104;7.0278;103.52;2.4127;10.0035;19.707;0.067129;0.8059;31.364;33.316;13.6937
25.05.2020;117.92;6.557;10.9358;7.1658;12.2167;1.2927;9.3094;2.2971;6.1128;7.0349;103.67;2.4285;10.0236;19.746;0.068142;0.8073;31.344;33.328;13.72409
26.05.2020;117.53;6.587;10.8943;7.1749;12.2576;1.2805;9.2387;2.2749;6.1491;7.0015;103.2;2.4478;9.9265;19.68;0.067275;0.8057;31.137;33.124;13.63851
27.05.2020;116.65;6.5369;10.8283;7.1587;12.0858;1.2709;9.1316;2.2661;6.1111;6.9466;102.53;2.4403;9.852;19.452;0.066975;0.7968;30.889;32.814;13.52933
28.05.2020;116.9;6.5299;10.8553;7.1629;12.098;1.271;9.1467;2.2625;6.1067;6.9492;102.91;2.4536;9.8541;19.457;0.066967;0.796;30.92;32.847;13.54438
29.05.2020;115.83;6.4672;10.788;7.0602;11.975;1.2494;9.0435;2.2283;6.0393;6.8661;102.87;2.4245;9.6875;19.185;0.066307;0.7839;30.454;32.31;13.38106
30.05.2020;115.83;6.4672;10.788;7.0602;11.975;1.2494;9.0435;2.2283;6.0393;6.8661;102.87;2.4245;9.6875;19.185;0.066307;0.7839;30.454;32.31;13.38106
31.05.2020;115.83;6.4672;10.788;7.0602;11.975;1.2494;9.0435;2.2283;6.0393;6.8661;102.87;2.4245;9.6875;19.185;0.066307;0.7839;30.454;32.31;13.38106
01.06.2020;115.83;6.4672;10.788;7.0602;11.975;1.2494;9.0435;2.2283;6.0393;6.8661;102.87;2.4245;9.6875;19.185;0.066307;0.7839;30.454;32.31;13.38106
02.06.2020;114.95;6.548;10.6798;7.0699;11.9886;1.2331;8.8387;2.2344;6.0406;6.8163;102.18;2.4276;9.5577;19.047;0.066304;0.7827;30.279;31.942;13.22593
03.06.2020;114.87;6.5588;10.6777;7.0373;11.9887;1.2308;8.7853;2.2384;6.0904;6.8202;102.09;2.4193;9.5388;19.094;0.067217;0.7828;30.215;31.87;13.20601
04.06.2020;113.91;6.5156;10.6048;6.9755;11.8245;1.2163;8.6584;2.2058;6.0564;6.7298;101.8;2.39;9.4265;18.9;0.066878;0.7748;29.84;31.519;13.06733
05.06.2020;113.03;6.4955;10.5403;6.9176;11.7837;1.2004;8.516;2.1802;6.0604;6.6816;101.11;2.3726;9.303;18.67;0.066365;0.7719;29.566;31.271;12.93691
06.06.2020;113.03;6.4955;10.5403;6.9176;11.7837;1.2004;8.516;2.1802;6.0604;6.6816;101.11;2.3726;9.303;18.67;0.066365;0.7719;29.566;31.271;12.93691
07.06.2020;113.03;6.4955;10.5403;6.9176;11.7837;1.2004;8.516;2.1802;6.0604;6.6816;101.11;2.3726;9.303;18.67;0.066365;0.7719;29.566;31.271;12.93691
08.06.2020;112.52;6.4746;10.4603;6.9154;11.7303;1.196;8.4761;2.172;6.0496;6.6626;100.6;2.3595;9.2692;18.579;0.06614;0.773;29.487;31.182;12.87007
09.06.2020;113.33;6.4805;10.5418;6.9413;11.8288;1.2044;8.6309;2.1832;6.0672;6.7111;101.18;2.3709;9.334;18.651;0.066229;0.779;29.764;31.405;12.97623
10.06.2020;113.09;6.4971;10.5383;6.9203;11.8457;1.1954;8.6266;2.1791;6.0715;6.6927;100.74;2.3669;9.2644;18.564;0.065774;0.7794;29.751;31.355;12.93129
