DATE,EUR_NOK,Q,d_pi,dI_t
2013-06-20,7.850000,2.107000,-0.006342,1.500000
2013-06-21,7.909000,2.114488,-0.006342,1.500000
2013-06-22,7.909000,2.114488,-0.006342,1.500000
2013-06-23,7.909000,2.114488,-0.006342,1.500000
2013-06-24,8.040000,2.130916,-0.006342,1.500000
2013-06-25,7.980000,2.123425,-0.006342,1.500000
2013-06-26,7.947000,2.119281,-0.006342,1.500000
2013-06-27,7.881000,2.110941,-0.006342,1.500000
2013-06-28,7.884500,2.111385,-0.006342,1.500000
2013-06-29,7.884500,2.111385,-0.006342,1.500000
2013-06-30,7.884500,2.111385,-0.006342,1.500000
2013-07-01,7.898500,2.108882,0.004278,1.500000
2013-07-02,7.920000,2.111600,0.004278,1.500000
2013-07-03,7.935500,2.113555,0.004278,1.500000
2013-07-04,7.935000,2.113492,0.004278,1.500000
2013-07-05,7.952500,2.115695,0.004278,1.500000
2013-07-06,7.952500,2.115695,0.004278,1.500000
2013-07-07,7.952500,2.115695,0.004278,1.500000
2013-07-08,7.965000,2.117266,0.004278,1.500000
2013-07-09,7.900000,2.109072,0.004278,1.500000
2013-07-10,7.855000,2.103359,0.004278,1.500000
2013-07-11,7.929000,2.112736,0.004278,1.500000
2013-07-12,7.913000,2.110716,0.004278,1.500000
2013-07-13,7.913000,2.110716,0.004278,1.500000
2013-07-14,7.913000,2.110716,0.004278,1.500000
2013-07-15,7.931000,2.112988,0.004278,1.500000
2013-07-16,7.893500,2.108249,0.004278,1.500000
2013-07-17,7.877500,2.106220,0.004278,1.500000
2013-07-18,7.853500,2.103168,0.004278,1.500000
2013-07-19,7.856000,2.103487,0.004278,1.500000
2013-07-20,7.856000,2.103487,0.004278,1.500000
2013-07-21,7.856000,2.103487,0.004278,1.500000
2013-07-22,7.823000,2.099277,0.004278,1.500000
2013-07-23,7.816000,2.098382,0.004278,1.500000
2013-07-24,7.784500,2.094344,0.004278,1.500000
2013-07-25,7.825500,2.099597,0.004278,1.500000
2013-07-26,7.864000,2.104504,0.004278,1.500000
2013-07-27,7.864000,2.104504,0.004278,1.500000
2013-07-28,7.864000,2.104504,0.004278,1.500000
2013-07-29,7.860500,2.104059,0.004278,1.500000
2013-07-30,7.872000,2.105521,0.004278,1.500000
2013-07-31,7.865500,2.104695,0.004278,1.500000
2013-08-01,7.834500,2.101955,-0.001209,1.500000
2013-08-02,7.865500,2.105904,-0.001209,1.500000
2013-08-03,7.865500,2.105904,-0.001209,1.500000
2013-08-04,7.865500,2.105904,-0.001209,1.500000
2013-08-05,7.855000,2.104568,-0.001209,1.500000
2013-08-06,7.861000,2.105332,-0.001209,1.500000
2013-08-07,7.899500,2.110217,-0.001209,1.500000
2013-08-08,7.884000,2.108253,-0.001209,1.500000
2013-08-09,7.817000,2.099719,-0.001209,1.500000
2013-08-10,7.817000,2.099719,-0.001209,1.500000
2013-08-11,7.817000,2.099719,-0.001209,1.500000
2013-08-12,7.808500,2.098631,-0.001209,1.500000
2013-08-13,7.796000,2.097029,-0.001209,1.500000
2013-08-14,7.813000,2.099207,-0.001209,1.500000
2013-08-15,7.843500,2.103103,-0.001209,1.500000
2013-08-16,7.901500,2.110471,-0.001209,1.500000
2013-08-17,7.901500,2.110471,-0.001209,1.500000
2013-08-18,7.901500,2.110471,-0.001209,1.500000
2013-08-19,7.904000,2.110787,-0.001209,1.500000
2013-08-20,7.986000,2.121108,-0.001209,1.500000
2013-08-21,8.053500,2.129525,-0.001209,1.500000
2013-08-22,8.122500,2.138056,-0.001209,1.500000
2013-08-23,8.094000,2.134541,-0.001209,1.500000
2013-08-24,8.094000,2.134541,-0.001209,1.500000
2013-08-25,8.094000,2.134541,-0.001209,1.500000
2013-08-26,8.083000,2.133181,-0.001209,1.500000
2013-08-27,8.029000,2.126478,-0.001209,1.500000
2013-08-28,8.059000,2.130207,-0.001209,1.500000
2013-08-29,8.049000,2.128966,-0.001209,1.500000
2013-08-30,8.090500,2.134109,-0.001209,1.500000
2013-08-31,8.090500,2.134109,-0.001209,1.500000
2013-09-01,8.090500,2.132640,0.001468,1.500000
2013-09-02,8.009500,2.122578,0.001468,1.500000
2013-09-03,8.001000,2.121516,0.001468,1.500000
2013-09-04,8.003500,2.121829,0.001468,1.500000
2013-09-05,8.048000,2.127373,0.001468,1.500000
2013-09-06,8.002000,2.121641,0.001468,1.500000
2013-09-07,8.002000,2.121641,0.001468,1.500000
2013-09-08,8.002000,2.121641,0.001468,1.500000
2013-09-09,8.022000,2.124138,0.001468,1.500000
2013-09-10,7.861000,2.103864,0.001468,1.500000
2013-09-11,7.850000,2.102463,0.001468,1.500000
2013-09-12,7.855500,2.103164,0.001468,1.500000
2013-09-13,7.869500,2.104944,0.001468,1.500000
2013-09-14,7.869500,2.104944,0.001468,1.500000
2013-09-15,7.869500,2.104944,0.001468,1.500000
2013-09-16,7.892000,2.107799,0.001468,1.500000
2013-09-17,7.865500,2.104436,0.001468,1.500000
2013-09-18,7.891500,2.107736,0.001468,1.500000
2013-09-19,7.842000,2.101444,0.001468,1.500000
2013-09-20,8.006500,2.122204,0.001468,1.500000
2013-09-21,8.006500,2.122204,0.001468,1.500000
2013-09-22,8.006500,2.122204,0.001468,1.500000
2013-09-23,7.971000,2.117760,0.001468,1.500000
2013-09-24,8.020000,2.123888,0.001468,1.500000
2013-09-25,8.133000,2.137880,0.001468,1.500000
2013-09-26,8.062500,2.129174,0.001468,1.500000
2013-09-27,8.103000,2.134184,0.001468,1.500000
2013-09-28,8.103000,2.134184,0.001468,1.500000
2013-09-29,8.103000,2.134184,0.001468,1.500000
2013-09-30,8.114000,2.135541,0.001468,1.500000
2013-10-01,8.131000,2.134343,0.003291,1.500000
2013-10-02,8.132000,2.134466,0.003291,1.500000
2013-10-03,8.109000,2.131634,0.003291,1.500000
2013-10-04,8.114500,2.132312,0.003291,1.500000
2013-10-05,8.114500,2.132312,0.003291,1.500000
2013-10-06,8.114500,2.132312,0.003291,1.500000
2013-10-07,8.127000,2.133851,0.003291,1.500000
2013-10-08,8.082000,2.128298,0.003291,1.500000
2013-10-09,8.110000,2.131757,0.003291,1.500000
2013-10-10,8.190000,2.141573,0.003291,1.500000
2013-10-11,8.128500,2.134035,0.003291,1.500000
2013-10-12,8.128500,2.134035,0.003291,1.500000
2013-10-13,8.128500,2.134035,0.003291,1.500000
2013-10-14,8.132500,2.134527,0.003291,1.500000
2013-10-15,8.118000,2.132743,0.003291,1.500000
2013-10-16,8.136500,2.135019,0.003291,1.500000
2013-10-17,8.115000,2.132373,0.003291,1.500000
2013-10-18,8.098500,2.130338,0.003291,1.500000
2013-10-19,8.098500,2.130338,0.003291,1.500000
2013-10-20,8.098500,2.130338,0.003291,1.500000
2013-10-21,8.092000,2.129535,0.003291,1.500000
2013-10-22,8.133500,2.134650,0.003291,1.500000
2013-10-23,8.136000,2.134958,0.003291,1.500000
2013-10-24,8.121000,2.133112,0.003291,1.500000
2013-10-25,8.137000,2.135081,0.003291,1.500000
2013-10-26,8.137000,2.135081,0.003291,1.500000
2013-10-27,8.137000,2.135081,0.003291,1.500000
2013-10-28,8.130000,2.134220,0.003291,1.500000
2013-10-29,8.119500,2.132928,0.003291,1.500000
2013-10-30,8.080000,2.128051,0.003291,1.500000
2013-10-31,8.104000,2.131017,0.003291,1.500000
2013-11-01,8.046000,2.120948,0.002886,1.500000
2013-11-02,8.046000,2.120948,0.002886,1.500000
2013-11-03,8.046000,2.120948,0.002886,1.500000
2013-11-04,8.016500,2.117275,0.002886,1.500000
2013-11-05,8.052000,2.121693,0.002886,1.500000
2013-11-06,8.050500,2.121507,0.002886,1.500000
2013-11-07,8.016000,2.117212,0.002886,1.500000
2013-11-08,8.175500,2.136915,0.002886,1.500000
2013-11-09,8.175500,2.136915,0.002886,1.500000
2013-11-10,8.175500,2.136915,0.002886,1.500000
2013-11-11,8.206500,2.140699,0.002886,1.500000
2013-11-12,8.299500,2.151968,0.002886,1.500000
2013-11-13,8.338000,2.156596,0.002886,1.500000
2013-11-14,8.331000,2.155756,0.002886,1.500000
2013-11-15,8.253500,2.146410,0.002886,1.500000
2013-11-16,8.253500,2.146410,0.002886,1.500000
2013-11-17,8.253500,2.146410,0.002886,1.500000
2013-11-18,8.268500,2.148226,0.002886,1.500000
2013-11-19,8.228500,2.143377,0.002886,1.500000
2013-11-20,8.228000,2.143316,0.002886,1.500000
2013-11-21,8.206500,2.140699,0.002886,1.500000
2013-11-22,8.206500,2.140699,0.002886,1.500000
2013-11-23,8.206500,2.140699,0.002886,1.500000
2013-11-24,8.206500,2.140699,0.002886,1.500000
2013-11-25,8.275500,2.149072,0.002886,1.500000
2013-11-26,8.268500,2.148226,0.002886,1.500000
2013-11-27,8.253000,2.146350,0.002886,1.500000
2013-11-28,8.276000,2.149133,0.002886,1.500000
2013-11-29,8.320000,2.154435,0.002886,1.500000
2013-11-30,8.320000,2.154435,0.002886,1.500000
2013-12-01,8.320000,2.155864,-0.001429,1.500000
2013-12-02,8.309500,2.154601,-0.001429,1.500000
2013-12-03,8.290000,2.152252,-0.001429,1.500000
2013-12-04,8.310500,2.154722,-0.001429,1.500000
2013-12-05,8.403500,2.165850,-0.001429,1.500000
2013-12-06,8.434000,2.169473,-0.001429,1.500000
2013-12-07,8.434000,2.169473,-0.001429,1.500000
2013-12-08,8.434000,2.169473,-0.001429,1.500000
2013-12-09,8.428500,2.168821,-0.001429,1.500000
2013-12-10,8.401500,2.165612,-0.001429,1.500000
2013-12-11,8.421500,2.167990,-0.001429,1.500000
2013-12-12,8.476500,2.174499,-0.001429,1.500000
2013-12-13,8.490000,2.176091,-0.001429,1.500000
2013-12-14,8.490000,2.176091,-0.001429,1.500000
2013-12-15,8.490000,2.176091,-0.001429,1.500000
2013-12-16,8.434500,2.169532,-0.001429,1.500000
2013-12-17,8.460000,2.172551,-0.001429,1.500000
2013-12-18,8.379500,2.162990,-0.001429,1.500000
2013-12-19,8.383000,2.163408,-0.001429,1.500000
2013-12-20,8.416000,2.167336,-0.001429,1.500000
2013-12-21,8.416000,2.167336,-0.001429,1.500000
2013-12-22,8.416000,2.167336,-0.001429,1.500000
2013-12-23,8.397500,2.165136,-0.001429,1.500000
2013-12-24,8.397500,2.165136,-0.001429,1.500000
2013-12-25,8.397500,2.165136,-0.001429,1.500000
2013-12-26,8.397500,2.165136,-0.001429,1.500000
2013-12-27,8.447500,2.171072,-0.001429,1.500000
2013-12-28,8.447500,2.171072,-0.001429,1.500000
2013-12-29,8.447500,2.171072,-0.001429,1.500000
2013-12-30,8.425500,2.168465,-0.001429,1.500000
2013-12-31,8.382500,2.163348,-0.001429,1.500000
2014-01-01,8.382500,2.158329,0.005019,1.500000
2014-01-02,8.402500,2.160712,0.005019,1.500000
2014-01-03,8.358500,2.155462,0.005019,1.500000
2014-01-04,8.358500,2.155462,0.005019,1.500000
2014-01-05,8.358500,2.155462,0.005019,1.500000
2014-01-06,8.390000,2.159223,0.005019,1.500000
2014-01-07,8.385000,2.158627,0.005019,1.500000
2014-01-08,8.411000,2.161723,0.005019,1.500000
2014-01-09,8.407500,2.161307,0.005019,1.500000
2014-01-10,8.402500,2.160712,0.005019,1.500000
2014-01-11,8.402500,2.160712,0.005019,1.500000
2014-01-12,8.402500,2.160712,0.005019,1.500000
2014-01-13,8.362000,2.155881,0.005019,1.500000
2014-01-14,8.334000,2.152526,0.005019,1.500000
2014-01-15,8.318500,2.150665,0.005019,1.500000
2014-01-16,8.389000,2.159104,0.005019,1.500000
2014-01-17,8.379500,2.157971,0.005019,1.500000
2014-01-18,8.379500,2.157971,0.005019,1.500000
2014-01-19,8.379500,2.157971,0.005019,1.500000
2014-01-20,8.377500,2.157732,0.005019,1.500000
2014-01-21,8.372000,2.157076,0.005019,1.500000
2014-01-22,8.365500,2.156299,0.005019,1.500000
2014-01-23,8.332500,2.152346,0.005019,1.500000
2014-01-24,8.391500,2.159402,0.005019,1.500000
2014-01-25,8.391500,2.159402,0.005019,1.500000
2014-01-26,8.391500,2.159402,0.005019,1.500000
2014-01-27,8.438000,2.164928,0.005019,1.500000
2014-01-28,8.405000,2.161010,0.005019,1.500000
2014-01-29,8.438000,2.164928,0.005019,1.500000
2014-01-30,8.468000,2.168477,0.005019,1.500000
2014-01-31,8.511000,2.173542,0.005019,1.500000
2014-02-01,8.511000,2.171463,0.002079,1.500000
2014-02-02,8.511000,2.171463,0.002079,1.500000
2014-02-03,8.452500,2.164566,0.002079,1.500000
2014-02-04,8.520000,2.172520,0.002079,1.500000
2014-02-05,8.458000,2.165216,0.002079,1.500000
2014-02-06,8.400000,2.158335,0.002079,1.500000
2014-02-07,8.412000,2.159763,0.002079,1.500000
2014-02-08,8.412000,2.159763,0.002079,1.500000
2014-02-09,8.412000,2.159763,0.002079,1.500000
2014-02-10,8.358000,2.153323,0.002079,1.500000
2014-02-11,8.368000,2.154519,0.002079,1.500000
2014-02-12,8.332000,2.150207,0.002079,1.500000
2014-02-13,8.336500,2.150747,0.002079,1.500000
2014-02-14,8.355000,2.152964,0.002079,1.500000
2014-02-15,8.355000,2.152964,0.002079,1.500000
2014-02-16,8.355000,2.152964,0.002079,1.500000
2014-02-17,8.320000,2.148766,0.002079,1.500000
2014-02-18,8.343000,2.151526,0.002079,1.500000
2014-02-19,8.318500,2.148586,0.002079,1.500000
2014-02-20,8.362500,2.153861,0.002079,1.500000
2014-02-21,8.367000,2.154399,0.002079,1.500000
2014-02-22,8.367000,2.154399,0.002079,1.500000
2014-02-23,8.367000,2.154399,0.002079,1.500000
2014-02-24,8.278000,2.143705,0.002079,1.500000
2014-02-25,8.288000,2.144912,0.002079,1.500000
2014-02-26,8.307000,2.147202,0.002079,1.500000
2014-02-27,8.273500,2.143161,0.002079,1.500000
2014-02-28,8.275000,2.143343,0.002079,1.500000
2014-03-01,8.275000,2.147495,-0.004153,1.500000
2014-03-02,8.275000,2.147495,-0.004153,1.500000
2014-03-03,8.317500,2.152618,-0.004153,1.500000
2014-03-04,8.248500,2.144288,-0.004153,1.500000
2014-03-05,8.230500,2.142103,-0.004153,1.500000
2014-03-06,8.226500,2.141617,-0.004153,1.500000
2014-03-07,8.278000,2.147858,-0.004153,1.500000
2014-03-08,8.278000,2.147858,-0.004153,1.500000
2014-03-09,8.278000,2.147858,-0.004153,1.500000
2014-03-10,8.282000,2.148341,-0.004153,1.500000
2014-03-11,8.238500,2.143075,-0.004153,1.500000
2014-03-12,8.287000,2.148945,-0.004153,1.500000
2014-03-13,8.257500,2.145378,-0.004153,1.500000
2014-03-14,8.307500,2.151415,-0.004153,1.500000
2014-03-15,8.307500,2.151415,-0.004153,1.500000
2014-03-16,8.307500,2.151415,-0.004153,1.500000
2014-03-17,8.280000,2.148100,-0.004153,1.500000
2014-03-18,8.305000,2.151114,-0.004153,1.500000
2014-03-19,8.317500,2.152618,-0.004153,1.500000
2014-03-20,8.370500,2.158970,-0.004153,1.500000
2014-03-21,8.369500,2.158851,-0.004153,1.500000
2014-03-22,8.369500,2.158851,-0.004153,1.500000
2014-03-23,8.369500,2.158851,-0.004153,1.500000
2014-03-24,8.349500,2.156458,-0.004153,1.500000
2014-03-25,8.340000,2.155320,-0.004153,1.500000
2014-03-26,8.332000,2.154360,-0.004153,1.500000
2014-03-27,8.265500,2.146347,-0.004153,1.500000
2014-03-28,8.245500,2.143924,-0.004153,1.500000
2014-03-29,8.245500,2.143924,-0.004153,1.500000
2014-03-30,8.245500,2.143924,-0.004153,1.500000
2014-03-31,8.255000,2.145076,-0.004153,1.500000
2014-04-01,8.227000,2.133912,0.007766,1.500000
2014-04-02,8.215000,2.132452,0.007766,1.500000
2014-04-03,8.230000,2.134276,0.007766,1.500000
2014-04-04,8.212500,2.132148,0.007766,1.500000
2014-04-05,8.212500,2.132148,0.007766,1.500000
2014-04-06,8.212500,2.132148,0.007766,1.500000
2014-04-07,8.240500,2.135551,0.007766,1.500000
2014-04-08,8.236000,2.135005,0.007766,1.500000
2014-04-09,8.219500,2.133000,0.007766,1.500000
2014-04-10,8.216000,2.132574,0.007766,1.500000
2014-04-11,8.260500,2.137975,0.007766,1.500000
2014-04-12,8.260500,2.137975,0.007766,1.500000
2014-04-13,8.260500,2.137975,0.007766,1.500000
2014-04-14,8.240000,2.135491,0.007766,1.500000
2014-04-15,8.229500,2.134216,0.007766,1.500000
2014-04-16,8.230000,2.134276,0.007766,1.500000
2014-04-17,8.230000,2.134276,0.007766,1.500000
2014-04-18,8.230000,2.134276,0.007766,1.500000
2014-04-19,8.230000,2.134276,0.007766,1.500000
2014-04-20,8.230000,2.134276,0.007766,1.500000
2014-04-21,8.230000,2.134276,0.007766,1.500000
2014-04-22,8.261500,2.138096,0.007766,1.500000
2014-04-23,8.271500,2.139306,0.007766,1.500000
2014-04-24,8.278500,2.140152,0.007766,1.500000
2014-04-25,8.284500,2.140877,0.007766,1.500000
2014-04-26,8.284500,2.140877,0.007766,1.500000
2014-04-27,8.284500,2.140877,0.007766,1.500000
2014-04-28,8.314500,2.144491,0.007766,1.500000
2014-04-29,8.281000,2.140454,0.007766,1.500000
2014-04-30,8.272000,2.139367,0.007766,1.500000
2014-05-01,8.272000,2.139294,0.000073,1.500000
2014-05-02,8.235500,2.134871,0.000073,1.500000
2014-05-03,8.235500,2.134871,0.000073,1.500000
2014-05-04,8.235500,2.134871,0.000073,1.500000
2014-05-05,8.260500,2.137902,0.000073,1.500000
2014-05-06,8.242000,2.135660,0.000073,1.500000
2014-05-07,8.223500,2.133413,0.000073,1.500000
2014-05-08,8.178000,2.127865,0.000073,1.500000
2014-05-09,8.137000,2.122839,0.000073,1.500000
2014-05-10,8.137000,2.122839,0.000073,1.500000
2014-05-11,8.137000,2.122839,0.000073,1.500000
2014-05-12,8.139500,2.123146,0.000073,1.500000
2014-05-13,8.130000,2.121978,0.000073,1.500000
2014-05-14,8.116500,2.120316,0.000073,1.500000
2014-05-15,8.105000,2.118898,0.000073,1.500000
2014-05-16,8.150500,2.124496,0.000073,1.500000
2014-05-17,8.150500,2.124496,0.000073,1.500000
2014-05-18,8.150500,2.124496,0.000073,1.500000
2014-05-19,8.135500,2.122654,0.000073,1.500000
2014-05-20,8.136000,2.122716,0.000073,1.500000
2014-05-21,8.139000,2.123085,0.000073,1.500000
2014-05-22,8.120000,2.120747,0.000073,1.500000
2014-05-23,8.130500,2.122040,0.000073,1.500000
2014-05-24,8.130500,2.122040,0.000073,1.500000
2014-05-25,8.130500,2.122040,0.000073,1.500000
2014-05-26,8.124500,2.121301,0.000073,1.500000
2014-05-27,8.118500,2.120563,0.000073,1.500000
2014-05-28,8.102000,2.118528,0.000073,1.500000
2014-05-29,8.102000,2.118528,0.000073,1.500000
2014-05-30,8.142500,2.123514,0.000073,1.500000
2014-05-31,8.142500,2.123514,0.000073,1.500000
2014-06-01,8.142500,2.127694,-0.004180,1.500000
2014-06-02,8.160500,2.129902,-0.004180,1.500000
2014-06-03,8.181500,2.132473,-0.004180,1.500000
2014-06-04,8.165500,2.130515,-0.004180,1.500000
2014-06-05,8.136000,2.126896,-0.004180,1.500000
2014-06-06,8.149500,2.128554,-0.004180,1.500000
2014-06-07,8.149500,2.128554,-0.004180,1.500000
2014-06-08,8.149500,2.128554,-0.004180,1.500000
2014-06-09,8.149500,2.128554,-0.004180,1.500000
2014-06-10,8.089000,2.121102,-0.004180,1.500000
2014-06-11,8.108500,2.123510,-0.004180,1.500000
2014-06-12,8.108500,2.123510,-0.004180,1.500000
2014-06-13,8.125500,2.125604,-0.004180,1.500000
2014-06-14,8.125500,2.125604,-0.004180,1.500000
2014-06-15,8.125500,2.125604,-0.004180,1.500000
2014-06-16,8.119000,2.124804,-0.004180,1.500000
2014-06-17,8.130000,2.126158,-0.004180,1.500000
2014-06-18,8.169500,2.131005,-0.004180,1.500000
2014-06-19,8.314000,2.148538,-0.004180,1.500000
2014-06-20,8.342000,2.151900,-0.004180,1.500000
2014-06-21,8.342000,2.151900,-0.004180,1.500000
2014-06-22,8.342000,2.151900,-0.004180,1.500000
2014-06-23,8.324000,2.149740,-0.004180,1.500000
2014-06-24,8.303500,2.147274,-0.004180,1.500000
2014-06-25,8.358500,2.153876,-0.004180,1.500000
2014-06-26,8.356500,2.153637,-0.004180,1.500000
2014-06-27,8.368000,2.155012,-0.004180,1.500000
2014-06-28,8.368000,2.155012,-0.004180,1.500000
2014-06-29,8.368000,2.155012,-0.004180,1.500000
2014-06-30,8.403500,2.159245,-0.004180,1.500000
2014-07-01,8.438000,2.156836,0.006507,1.500000
2014-07-02,8.425000,2.155294,0.006507,1.500000
2014-07-03,8.481000,2.161919,0.006507,1.500000
2014-07-04,8.411500,2.153690,0.006507,1.500000
2014-07-05,8.411500,2.153690,0.006507,1.500000
2014-07-06,8.411500,2.153690,0.006507,1.500000
2014-07-07,8.402000,2.152560,0.006507,1.500000
2014-07-08,8.396500,2.151905,0.006507,1.500000
2014-07-09,8.403500,2.152738,0.006507,1.500000
2014-07-10,8.377000,2.149580,0.006507,1.500000
2014-07-11,8.377000,2.149580,0.006507,1.500000
2014-07-12,8.377000,2.149580,0.006507,1.500000
2014-07-13,8.377000,2.149580,0.006507,1.500000
2014-07-14,8.410000,2.153512,0.006507,1.500000
2014-07-15,8.430500,2.155946,0.006507,1.500000
2014-07-16,8.385000,2.150535,0.006507,1.500000
2014-07-17,8.382500,2.150236,0.006507,1.500000
2014-07-18,8.357500,2.147250,0.006507,1.500000
2014-07-19,8.357500,2.147250,0.006507,1.500000
2014-07-20,8.357500,2.147250,0.006507,1.500000
2014-07-21,8.397500,2.152024,0.006507,1.500000
2014-07-22,8.344000,2.145633,0.006507,1.500000
2014-07-23,8.323500,2.143173,0.006507,1.500000
2014-07-24,8.361000,2.147668,0.006507,1.500000
2014-07-25,8.339500,2.145093,0.006507,1.500000
2014-07-26,8.339500,2.145093,0.006507,1.500000
2014-07-27,8.339500,2.145093,0.006507,1.500000
2014-07-28,8.336500,2.144734,0.006507,1.500000
2014-07-29,8.362000,2.147788,0.006507,1.500000
2014-07-30,8.377000,2.149580,0.006507,1.500000
2014-07-31,8.405000,2.152917,0.006507,1.500000
2014-08-01,8.439000,2.161149,-0.004195,1.500000
2014-08-02,8.439000,2.161149,-0.004195,1.500000
2014-08-03,8.439000,2.161149,-0.004195,1.500000
2014-08-04,8.428500,2.159904,-0.004195,1.500000
2014-08-05,8.386500,2.154909,-0.004195,1.500000
2014-08-06,8.410500,2.157766,-0.004195,1.500000
2014-08-07,8.370000,2.152939,-0.004195,1.500000
2014-08-08,8.360000,2.151744,-0.004195,1.500000
2014-08-09,8.360000,2.151744,-0.004195,1.500000
2014-08-10,8.360000,2.151744,-0.004195,1.500000
2014-08-11,8.279000,2.142008,-0.004195,1.500000
2014-08-12,8.242500,2.137589,-0.004195,1.500000
2014-08-13,8.237500,2.136982,-0.004195,1.500000
2014-08-14,8.226000,2.135585,-0.004195,1.500000
2014-08-15,8.220500,2.134917,-0.004195,1.500000
2014-08-16,8.220500,2.134917,-0.004195,1.500000
2014-08-17,8.220500,2.134917,-0.004195,1.500000
2014-08-18,8.231500,2.136254,-0.004195,1.500000
2014-08-19,8.197500,2.132115,-0.004195,1.500000
2014-08-20,8.203500,2.132846,-0.004195,1.500000
2014-08-21,8.163000,2.127897,-0.004195,1.500000
2014-08-22,8.149500,2.126242,-0.004195,1.500000
2014-08-23,8.149500,2.126242,-0.004195,1.500000
2014-08-24,8.149500,2.126242,-0.004195,1.500000
2014-08-25,8.151500,2.126487,-0.004195,1.500000
2014-08-26,8.146000,2.125813,-0.004195,1.500000
2014-08-27,8.155500,2.126978,-0.004195,1.500000
2014-08-28,8.152500,2.126610,-0.004195,1.500000
2014-08-29,8.146500,2.125874,-0.004195,1.500000
2014-08-30,8.146500,2.125874,-0.004195,1.500000
2014-08-31,8.146500,2.125874,-0.004195,1.500000
2014-09-01,8.133000,2.118353,0.005863,1.500000
2014-09-02,8.122000,2.116999,0.005863,1.500000
2014-09-03,8.160500,2.121728,0.005863,1.500000
2014-09-04,8.117500,2.116445,0.005863,1.500000
2014-09-05,8.137000,2.118844,0.005863,1.500000
2014-09-06,8.137000,2.118844,0.005863,1.500000
2014-09-07,8.137000,2.118844,0.005863,1.500000
2014-09-08,8.154000,2.120932,0.005863,1.500000
2014-09-09,8.171500,2.123075,0.005863,1.500000
2014-09-10,8.200500,2.126618,0.005863,1.500000
2014-09-11,8.203500,2.126984,0.005863,1.500000
2014-09-12,8.240500,2.131484,0.005863,1.500000
2014-09-13,8.240500,2.131484,0.005863,1.500000
2014-09-14,8.240500,2.131484,0.005863,1.500000
2014-09-15,8.275000,2.135662,0.005863,1.500000
2014-09-16,8.279000,2.136145,0.005863,1.500000
2014-09-17,8.304000,2.139160,0.005863,1.500000
2014-09-18,8.189500,2.125276,0.005863,1.500000
2014-09-19,8.154000,2.120932,0.005863,1.500000
2014-09-20,8.154000,2.120932,0.005863,1.500000
2014-09-21,8.154000,2.120932,0.005863,1.500000
2014-09-22,8.147500,2.120134,0.005863,1.500000
2014-09-23,8.159500,2.121606,0.005863,1.500000
2014-09-24,8.179000,2.123993,0.005863,1.500000
2014-09-25,8.145000,2.119827,0.005863,1.500000
2014-09-26,8.167500,2.122586,0.005863,1.500000
2014-09-27,8.167500,2.122586,0.005863,1.500000
2014-09-28,8.167500,2.122586,0.005863,1.500000
2014-09-29,8.196000,2.126069,0.005863,1.500000
2014-09-30,8.119000,2.116630,0.005863,1.500000
2014-10-01,8.142000,2.115800,0.003659,1.500000
2014-10-02,8.147500,2.116475,0.003659,1.500000
2014-10-03,8.178500,2.120273,0.003659,1.500000
2014-10-04,8.178500,2.120273,0.003659,1.500000
2014-10-05,8.178500,2.120273,0.003659,1.500000
2014-10-06,8.157500,2.117702,0.003659,1.500000
2014-10-07,8.165000,2.118621,0.003659,1.500000
2014-10-08,8.194500,2.122227,0.003659,1.500000
2014-10-09,8.191000,2.121800,0.003659,1.500000
2014-10-10,8.258000,2.129946,0.003659,1.500000
2014-10-11,8.258000,2.129946,0.003659,1.500000
2014-10-12,8.258000,2.129946,0.003659,1.500000
2014-10-13,8.229500,2.126489,0.003659,1.500000
2014-10-14,8.290000,2.133814,0.003659,1.500000
2014-10-15,8.380000,2.144612,0.003659,1.500000
2014-10-16,8.456500,2.153699,0.003659,1.500000
2014-10-17,8.381500,2.144791,0.003659,1.500000
2014-10-18,8.381500,2.144791,0.003659,1.500000
2014-10-19,8.381500,2.144791,0.003659,1.500000
2014-10-20,8.390000,2.145804,0.003659,1.500000
2014-10-21,8.367000,2.143059,0.003659,1.500000
2014-10-22,8.381500,2.144791,0.003659,1.500000
2014-10-23,8.309000,2.136103,0.003659,1.500000
2014-10-24,8.340000,2.139827,0.003659,1.500000
2014-10-25,8.340000,2.139827,0.003659,1.500000
2014-10-26,8.340000,2.139827,0.003659,1.500000
2014-10-27,8.395000,2.146400,0.003659,1.500000
2014-10-28,8.441500,2.151924,0.003659,1.500000
2014-10-29,8.467500,2.154999,0.003659,1.500000
2014-10-30,8.460500,2.154172,0.003659,1.500000
2014-10-31,8.490000,2.157653,0.003659,1.500000
2014-11-01,8.490000,2.154834,0.002818,1.500000
2014-11-02,8.490000,2.154834,0.002818,1.500000
2014-11-03,8.464000,2.151767,0.002818,1.500000
2014-11-04,8.577500,2.165088,0.002818,1.500000
2014-11-05,8.574000,2.164680,0.002818,1.500000
2014-11-06,8.516500,2.157951,0.002818,1.500000
2014-11-07,8.496500,2.155600,0.002818,1.500000
2014-11-08,8.496500,2.155600,0.002818,1.500000
2014-11-09,8.496500,2.155600,0.002818,1.500000
2014-11-10,8.423500,2.146971,0.002818,1.500000
2014-11-11,8.486500,2.154422,0.002818,1.500000
2014-11-12,8.441500,2.149105,0.002818,1.500000
