Date,Close
23.03.2011 kl. 18.00.00,"273,11"
24.03.2011 kl. 18.00.00,"275,77"
25.03.2011 kl. 18.00.00,"276,02"
28.03.2011 kl. 18.00.00,"276,24"
29.03.2011 kl. 18.00.00,"276,51"
30.03.2011 kl. 18.00.00,"278,55"
31.03.2011 kl. 18.00.00,"275,9"
01.04.2011 kl. 18.00.00,"280,02"
04.04.2011 kl. 18.00.00,"280,26"
05.04.2011 kl. 18.00.00,"280,91"
06.04.2011 kl. 18.00.00,"281,57"
07.04.2011 kl. 18.00.00,"280,78"
08.04.2011 kl. 18.00.00,"281,68"
11.04.2011 kl. 18.00.00,"280,99"
12.04.2011 kl. 18.00.00,"276,24"
13.04.2011 kl. 18.00.00,"278,25"
14.04.2011 kl. 18.00.00,"277,01"
15.04.2011 kl. 18.00.00,"277,78"
18.04.2011 kl. 18.00.00,"273,05"
19.04.2011 kl. 18.00.00,"274,42"
20.04.2011 kl. 18.00.00,"279,06"
21.04.2011 kl. 18.00.00,"280,47"
26.04.2011 kl. 18.00.00,"281,23"
27.04.2011 kl. 18.00.00,"282,12"
28.04.2011 kl. 18.00.00,"283,04"
29.04.2011 kl. 18.00.00,"283,78"
02.05.2011 kl. 18.00.00,"283,93"
03.05.2011 kl. 18.00.00,"282,43"
04.05.2011 kl. 18.00.00,"278,52"
05.05.2011 kl. 18.00.00,"277,79"
06.05.2011 kl. 18.00.00,"281,33"
09.05.2011 kl. 18.00.00,"280,43"
10.05.2011 kl. 18.00.00,"282,92"
11.05.2011 kl. 18.00.00,"283,73"
12.05.2011 kl. 18.00.00,"281,8"
13.05.2011 kl. 18.00.00,"280,5"
16.05.2011 kl. 18.00.00,"280,13"
17.05.2011 kl. 18.00.00,"277,28"
18.05.2011 kl. 18.00.00,"278,17"
19.05.2011 kl. 18.00.00,280
20.05.2011 kl. 18.00.00,"279,65"
23.05.2011 kl. 18.00.00,"274,78"
24.05.2011 kl. 18.00.00,"275,39"
25.05.2011 kl. 18.00.00,"277,37"
26.05.2011 kl. 18.00.00,"277,14"
27.05.2011 kl. 18.00.00,"279,05"
30.05.2011 kl. 18.00.00,"278,82"
31.05.2011 kl. 18.00.00,"281,06"
01.06.2011 kl. 18.00.00,"278,38"
02.06.2011 kl. 18.00.00,"274,67"
03.06.2011 kl. 18.00.00,"273,67"
06.06.2011 kl. 18.00.00,"272,16"
07.06.2011 kl. 18.00.00,"271,87"
08.06.2011 kl. 18.00.00,"269,01"
09.06.2011 kl. 18.00.00,"271,76"
10.06.2011 kl. 18.00.00,"268,13"
13.06.2011 kl. 18.00.00,"268,71"
14.06.2011 kl. 18.00.00,"270,82"
15.06.2011 kl. 18.00.00,"267,95"
16.06.2011 kl. 18.00.00,"266,73"
17.06.2011 kl. 18.00.00,"267,17"
20.06.2011 kl. 18.00.00,"265,76"
21.06.2011 kl. 18.00.00,"269,59"
22.06.2011 kl. 18.00.00,"268,07"
23.06.2011 kl. 18.00.00,"264,31"
24.06.2011 kl. 18.00.00,"263,98"
27.06.2011 kl. 18.00.00,"264,01"
28.06.2011 kl. 18.00.00,"265,23"
29.06.2011 kl. 18.00.00,"269,8"
30.06.2011 kl. 18.00.00,"272,86"
01.07.2011 kl. 18.00.00,"274,92"
04.07.2011 kl. 18.00.00,"275,54"
05.07.2011 kl. 18.00.00,"275,62"
06.07.2011 kl. 18.00.00,"274,79"
07.07.2011 kl. 18.00.00,"275,93"
08.07.2011 kl. 18.00.00,"273,76"
11.07.2011 kl. 18.00.00,"269,9"
12.07.2011 kl. 18.00.00,"268,16"
13.07.2011 kl. 18.00.00,"269,94"
14.07.2011 kl. 18.00.00,"267,68"
15.07.2011 kl. 18.00.00,"266,91"
18.07.2011 kl. 18.00.00,"262,1"
19.07.2011 kl. 18.00.00,"264,28"
20.07.2011 kl. 18.00.00,"267,73"
21.07.2011 kl. 18.00.00,"270,48"
22.07.2011 kl. 18.00.00,"272,02"
25.07.2011 kl. 18.00.00,"271,28"
26.07.2011 kl. 18.00.00,"270,08"
27.07.2011 kl. 18.00.00,"267,05"
28.07.2011 kl. 18.00.00,"267,08"
29.07.2011 kl. 18.00.00,"265,25"
01.08.2011 kl. 18.00.00,"262,02"
02.08.2011 kl. 18.00.00,"256,98"
03.08.2011 kl. 18.00.00,"251,95"
04.08.2011 kl. 18.00.00,"243,16"
05.08.2011 kl. 18.00.00,"238,88"
08.08.2011 kl. 18.00.00,"228,98"
09.08.2011 kl. 18.00.00,"232,2"
10.08.2011 kl. 18.00.00,"223,5"
11.08.2011 kl. 18.00.00,"230,57"
15.08.2011 kl. 18.00.00,"237,85"
16.08.2011 kl. 18.00.00,"237,56"
17.08.2011 kl. 18.00.00,"238,05"
18.08.2011 kl. 18.00.00,"226,7"
19.08.2011 kl. 18.00.00,"223,13"
22.08.2011 kl. 18.00.00,"224,9"
23.08.2011 kl. 18.00.00,"226,63"
24.08.2011 kl. 18.00.00,"229,79"
25.08.2011 kl. 18.00.00,"227,07"
26.08.2011 kl. 18.00.00,"225,52"
29.08.2011 kl. 18.00.00,"228,28"
30.08.2011 kl. 18.00.00,"230,64"
31.08.2011 kl. 18.00.00,"237,43"
01.09.2011 kl. 18.00.00,"238,93"
02.09.2011 kl. 18.00.00,"233,11"
05.09.2011 kl. 18.00.00,"223,45"
06.09.2011 kl. 18.00.00,"221,98"
07.09.2011 kl. 18.00.00,"228,84"
08.09.2011 kl. 18.00.00,"230,47"
09.09.2011 kl. 18.00.00,"224,59"
12.09.2011 kl. 18.00.00,"218,93"
13.09.2011 kl. 18.00.00,"220,87"
14.09.2011 kl. 18.00.00,"224,17"
15.09.2011 kl. 18.00.00,"228,69"
16.09.2011 kl. 18.00.00,"230,16"
19.09.2011 kl. 18.00.00,"224,96"
20.09.2011 kl. 18.00.00,"229,1"
21.09.2011 kl. 18.00.00,"225,33"
22.09.2011 kl. 18.00.00,"214,89"
23.09.2011 kl. 18.00.00,"216,19"
26.09.2011 kl. 18.00.00,"220,28"
27.09.2011 kl. 18.00.00,"229,91"
28.09.2011 kl. 18.00.00,"227,39"
29.09.2011 kl. 18.00.00,"228,9"
30.09.2011 kl. 18.00.00,"226,18"
03.10.2011 kl. 18.00.00,"223,62"
04.10.2011 kl. 18.00.00,"217,46"
05.10.2011 kl. 18.00.00,"224,15"
06.10.2011 kl. 18.00.00,"230,27"
07.10.2011 kl. 18.00.00,"231,99"
10.10.2011 kl. 18.00.00,"235,94"
11.10.2011 kl. 18.00.00,"235,28"
12.10.2011 kl. 18.00.00,"239,16"
13.10.2011 kl. 18.00.00,"236,53"
14.10.2011 kl. 18.00.00,"238,51"
17.10.2011 kl. 18.00.00,"236,22"
18.10.2011 kl. 18.00.00,"235,33"
19.10.2011 kl. 18.00.00,"236,71"
20.10.2011 kl. 18.00.00,"233,07"
21.10.2011 kl. 18.00.00,"238,93"
24.10.2011 kl. 18.00.00,"242,03"
25.10.2011 kl. 18.00.00,"240,29"
26.10.2011 kl. 18.00.00,"240,8"
27.10.2011 kl. 18.00.00,"249,42"
28.10.2011 kl. 18.00.00,249
31.10.2011 kl. 18.00.00,"243,48"
01.11.2011 kl. 18.00.00,"235,06"
02.11.2011 kl. 18.00.00,"237,22"
03.11.2011 kl. 18.00.00,"242,2"
04.11.2011 kl. 18.00.00,"239,76"
07.11.2011 kl. 18.00.00,"238,44"
08.11.2011 kl. 18.00.00,"240,5"
09.11.2011 kl. 18.00.00,"236,34"
10.11.2011 kl. 18.00.00,"235,35"
11.11.2011 kl. 18.00.00,"240,98"
14.11.2011 kl. 18.00.00,"238,47"
15.11.2011 kl. 18.00.00,"237,03"
16.11.2011 kl. 18.00.00,"237,04"
17.11.2011 kl. 18.00.00,"233,97"
18.11.2011 kl. 18.00.00,"232,17"
21.11.2011 kl. 18.00.00,"224,76"
22.11.2011 kl. 18.00.00,"223,27"
23.11.2011 kl. 18.00.00,"220,31"
24.11.2011 kl. 18.00.00,"219,98"
25.11.2011 kl. 18.00.00,"221,54"
28.11.2011 kl. 18.00.00,"229,85"
29.11.2011 kl. 18.00.00,"231,68"
30.11.2011 kl. 18.00.00,"240,08"
01.12.2011 kl. 18.00.00,"238,49"
02.12.2011 kl. 18.00.00,"240,73"
05.12.2011 kl. 18.00.00,"242,75"
06.12.2011 kl. 18.00.00,"241,92"
07.12.2011 kl. 18.00.00,"241,44"
08.12.2011 kl. 18.00.00,"237,71"
09.12.2011 kl. 18.00.00,"240,51"
12.12.2011 kl. 18.00.00,"236,05"
13.12.2011 kl. 18.00.00,"237,3"
14.12.2011 kl. 18.00.00,"232,44"
15.12.2011 kl. 18.00.00,"234,73"
16.12.2011 kl. 18.00.00,"233,71"
19.12.2011 kl. 18.00.00,"233,75"
20.12.2011 kl. 18.00.00,"238,51"
21.12.2011 kl. 18.00.00,"237,29"
22.12.2011 kl. 18.00.00,"239,78"
23.12.2011 kl. 18.00.00,"241,86"
27.12.2011 kl. 18.00.00,"241,91"
28.12.2011 kl. 18.00.00,"240,2"
29.12.2011 kl. 18.00.00,"242,46"
30.12.2011 kl. 18.00.00,"244,54"
02.01.2012 kl. 18.00.00,"247,15"
03.01.2012 kl. 18.00.00,"251,06"
04.01.2012 kl. 18.00.00,"249,62"
05.01.2012 kl. 18.00.00,"247,39"
06.01.2012 kl. 18.00.00,"247,53"
09.01.2012 kl. 18.00.00,"246,42"
10.01.2012 kl. 18.00.00,"250,82"
11.01.2012 kl. 18.00.00,"249,93"
12.01.2012 kl. 18.00.00,"249,5"
13.01.2012 kl. 18.00.00,"249,18"
16.01.2012 kl. 18.00.00,"251,12"
17.01.2012 kl. 18.00.00,"253,27"
18.01.2012 kl. 18.00.00,"253,48"
19.01.2012 kl. 18.00.00,"256,57"
20.01.2012 kl. 18.00.00,"255,85"
23.01.2012 kl. 18.00.00,"257,01"
24.01.2012 kl. 18.00.00,"256,04"
25.01.2012 kl. 18.00.00,"254,95"
26.01.2012 kl. 18.00.00,"257,86"
27.01.2012 kl. 18.00.00,"255,4"
30.01.2012 kl. 18.00.00,"252,52"
31.01.2012 kl. 18.00.00,"254,41"
01.02.2012 kl. 18.00.00,"259,51"
02.02.2012 kl. 18.00.00,"260,11"
03.02.2012 kl. 18.00.00,"264,6"
06.02.2012 kl. 18.00.00,"264,27"
07.02.2012 kl. 18.00.00,"263,55"
08.02.2012 kl. 18.00.00,"263,01"
09.02.2012 kl. 18.00.00,"263,64"
10.02.2012 kl. 18.00.00,"261,24"
13.02.2012 kl. 18.00.00,"263,17"
14.02.2012 kl. 18.00.00,"262,56"
15.02.2012 kl. 18.00.00,"264,16"
16.02.2012 kl. 18.00.00,"264,31"
17.02.2012 kl. 18.00.00,"265,93"
20.02.2012 kl. 18.00.00,"268,16"
21.02.2012 kl. 18.00.00,"266,78"
22.02.2012 kl. 18.00.00,"264,59"
23.02.2012 kl. 18.00.00,"264,08"
24.02.2012 kl. 18.00.00,"264,77"
27.02.2012 kl. 18.00.00,"263,86"
28.02.2012 kl. 18.00.00,"264,33"
29.02.2012 kl. 18.00.00,"264,32"
01.03.2012 kl. 18.00.00,"267,06"
02.03.2012 kl. 18.00.00,"267,21"
05.03.2012 kl. 18.00.00,"265,56"
06.03.2012 kl. 18.00.00,"258,46"
07.03.2012 kl. 18.00.00,"260,11"
08.03.2012 kl. 18.00.00,"264,16"
09.03.2012 kl. 18.00.00,"265,44"
12.03.2012 kl. 18.00.00,"264,87"
13.03.2012 kl. 18.00.00,"269,56"
14.03.2012 kl. 18.00.00,"270,27"
15.03.2012 kl. 18.00.00,"270,98"
16.03.2012 kl. 18.00.00,"272,4"
19.03.2012 kl. 18.00.00,"272,07"
20.03.2012 kl. 18.00.00,"268,97"
21.03.2012 kl. 18.00.00,"268,67"
22.03.2012 kl. 18.00.00,"265,49"
23.03.2012 kl. 18.00.00,"265,65"
26.03.2012 kl. 18.00.00,"268,12"
27.03.2012 kl. 18.00.00,"266,92"
28.03.2012 kl. 18.00.00,"264,1"
29.03.2012 kl. 18.00.00,"260,74"
30.03.2012 kl. 18.00.00,"263,32"
02.04.2012 kl. 18.00.00,"267,16"
03.04.2012 kl. 18.00.00,"264,29"
04.04.2012 kl. 18.00.00,"258,76"
05.04.2012 kl. 18.00.00,"259,07"
10.04.2012 kl. 18.00.00,"252,57"
11.04.2012 kl. 18.00.00,"254,43"
12.04.2012 kl. 18.00.00,"257,36"
13.04.2012 kl. 18.00.00,"253,4"
16.04.2012 kl. 18.00.00,"254,26"
17.04.2012 kl. 18.00.00,"259,45"
18.04.2012 kl. 18.00.00,"257,71"
19.04.2012 kl. 18.00.00,"256,51"
20.04.2012 kl. 18.00.00,"257,79"
23.04.2012 kl. 18.00.00,"251,75"
24.04.2012 kl. 18.00.00,"254,37"
25.04.2012 kl. 18.00.00,"256,96"
26.04.2012 kl. 18.00.00,"257,2"
27.04.2012 kl. 18.00.00,"259,12"
30.04.2012 kl. 18.00.00,"257,28"
01.05.2012 kl. 18.00.00,"258,37"
02.05.2012 kl. 18.00.00,"257,39"
03.05.2012 kl. 18.00.00,"257,53"
04.05.2012 kl. 18.00.00,253
07.05.2012 kl. 18.00.00,"254,83"
08.05.2012 kl. 18.00.00,"250,58"
09.05.2012 kl. 18.00.00,"249,73"
10.05.2012 kl. 18.00.00,"251,1"
11.05.2012 kl. 18.00.00,"251,97"
14.05.2012 kl. 18.00.00,"247,43"
15.05.2012 kl. 18.00.00,"245,76"
16.05.2012 kl. 18.00.00,"244,4"
17.05.2012 kl. 18.00.00,"241,63"
18.05.2012 kl. 18.00.00,"238,88"
21.05.2012 kl. 18.00.00,"240,17"
22.05.2012 kl. 18.00.00,"244,76"
23.05.2012 kl. 18.00.00,"239,51"
24.05.2012 kl. 18.00.00,"241,91"
25.05.2012 kl. 18.00.00,"242,49"
28.05.2012 kl. 18.00.00,"242,47"
29.05.2012 kl. 18.00.00,"244,3"
30.05.2012 kl. 18.00.00,"240,56"
31.05.2012 kl. 18.00.00,"239,73"
01.06.2012 kl. 18.00.00,"235,09"
04.06.2012 kl. 18.00.00,"233,87"
05.06.2012 kl. 18.00.00,"234,59"
06.06.2012 kl. 18.00.00,"239,95"
07.06.2012 kl. 18.00.00,"242,64"
08.06.2012 kl. 18.00.00,"241,93"
11.06.2012 kl. 18.00.00,"241,92"
12.06.2012 kl. 18.00.00,"243,44"
13.06.2012 kl. 18.00.00,"242,56"
14.06.2012 kl. 18.00.00,"241,84"
15.06.2012 kl. 18.00.00,"244,21"
18.06.2012 kl. 18.00.00,"244,36"
19.06.2012 kl. 18.00.00,"248,27"
20.06.2012 kl. 18.00.00,"249,67"
21.06.2012 kl. 18.00.00,"248,4"
22.06.2012 kl. 18.00.00,"246,58"
25.06.2012 kl. 18.00.00,"242,82"
26.06.2012 kl. 18.00.00,"242,59"
27.06.2012 kl. 18.00.00,"245,87"
28.06.2012 kl. 18.00.00,"244,67"
29.06.2012 kl. 18.00.00,"251,17"
02.07.2012 kl. 18.00.00,"254,82"
03.07.2012 kl. 18.00.00,"257,39"
04.07.2012 kl. 18.00.00,"257,33"
05.07.2012 kl. 18.00.00,"256,93"
06.07.2012 kl. 18.00.00,"254,4"
09.07.2012 kl. 18.00.00,"253,46"
10.07.2012 kl. 18.00.00,"255,6"
11.07.2012 kl. 18.00.00,"255,59"
12.07.2012 kl. 18.00.00,"252,89"
13.07.2012 kl. 18.00.00,"256,26"
16.07.2012 kl. 18.00.00,"256,73"
17.07.2012 kl. 18.00.00,"256,09"
18.07.2012 kl. 18.00.00,"258,93"
19.07.2012 kl. 18.00.00,"261,86"
20.07.2012 kl. 18.00.00,"258,17"
23.07.2012 kl. 18.00.00,"251,75"
24.07.2012 kl. 18.00.00,"250,57"
25.07.2012 kl. 18.00.00,"250,39"
26.07.2012 kl. 18.00.00,"256,58"
27.07.2012 kl. 18.00.00,"259,81"
30.07.2012 kl. 18.00.00,"263,94"
31.07.2012 kl. 18.00.00,"261,38"
01.08.2012 kl. 18.00.00,"262,57"
02.08.2012 kl. 18.00.00,"259,28"
03.08.2012 kl. 18.00.00,"265,58"
06.08.2012 kl. 18.00.00,"266,8"
07.08.2012 kl. 18.00.00,"268,8"
08.08.2012 kl. 18.00.00,"269,2"
09.08.2012 kl. 18.00.00,"270,27"
10.08.2012 kl. 18.00.00,"269,88"
13.08.2012 kl. 18.00.00,"268,72"
14.08.2012 kl. 18.00.00,"270,54"
15.08.2012 kl. 18.00.00,"270,35"
16.08.2012 kl. 18.00.00,"271,22"
17.08.2012 kl. 18.00.00,"272,83"
20.08.2012 kl. 18.00.00,"271,5"
21.08.2012 kl. 18.00.00,"272,58"
22.08.2012 kl. 18.00.00,"269,27"
23.08.2012 kl. 18.00.00,"267,69"
24.08.2012 kl. 18.00.00,268
27.08.2012 kl. 18.00.00,"269,2"
28.08.2012 kl. 18.00.00,"267,32"
29.08.2012 kl. 18.00.00,"267,01"
30.08.2012 kl. 18.00.00,"264,97"
31.08.2012 kl. 18.00.00,"266,23"
03.09.2012 kl. 18.00.00,"268,47"
04.09.2012 kl. 18.00.00,"265,43"
05.09.2012 kl. 18.00.00,"265,49"
06.09.2012 kl. 18.00.00,"271,67"
07.09.2012 kl. 18.00.00,"272,3"
10.09.2012 kl. 18.00.00,"271,69"
11.09.2012 kl. 18.00.00,"272,58"
12.09.2012 kl. 18.00.00,"272,91"
13.09.2012 kl. 18.00.00,"272,42"
14.09.2012 kl. 18.00.00,"275,95"
17.09.2012 kl. 18.00.00,"275,01"
18.09.2012 kl. 18.00.00,"273,8"
19.09.2012 kl. 18.00.00,"274,9"
20.09.2012 kl. 18.00.00,"274,5"
21.09.2012 kl. 18.00.00,"275,78"
24.09.2012 kl. 18.00.00,"274,7"
25.09.2012 kl. 18.00.00,"275,78"
26.09.2012 kl. 18.00.00,"270,72"
27.09.2012 kl. 18.00.00,"271,65"
28.09.2012 kl. 18.00.00,"268,48"
01.10.2012 kl. 18.00.00,"272,33"
02.10.2012 kl. 18.00.00,"271,62"
03.10.2012 kl. 18.00.00,"271,37"
04.10.2012 kl. 18.00.00,"271,33"
05.10.2012 kl. 18.00.00,"274,11"
08.10.2012 kl. 18.00.00,"271,43"
09.10.2012 kl. 18.00.00,"270,2"
10.10.2012 kl. 18.00.00,"268,71"
11.10.2012 kl. 18.00.00,"270,84"
12.10.2012 kl. 18.00.00,"269,43"
15.10.2012 kl. 18.00.00,"270,8"
16.10.2012 kl. 18.00.00,"274,38"
17.10.2012 kl. 18.00.00,"275,66"
18.10.2012 kl. 18.00.00,"276,18"
19.10.2012 kl. 18.00.00,"274,08"
22.10.2012 kl. 18.00.00,"272,95"
23.10.2012 kl. 18.00.00,"268,4"
24.10.2012 kl. 18.00.00,"269,52"
25.10.2012 kl. 18.00.00,"270,23"
26.10.2012 kl. 18.00.00,"270,51"
29.10.2012 kl. 18.00.00,"269,46"
30.10.2012 kl. 18.00.00,"271,76"
31.10.2012 kl. 18.00.00,"270,3"
01.11.2012 kl. 18.00.00,"273,7"
02.11.2012 kl. 18.00.00,"274,85"
05.11.2012 kl. 18.00.00,"273,21"
06.11.2012 kl. 18.00.00,"274,74"
07.11.2012 kl. 18.00.00,"271,04"
08.11.2012 kl. 18.00.00,"270,58"
09.11.2012 kl. 18.00.00,"270,27"
12.11.2012 kl. 18.00.00,"269,53"
13.11.2012 kl. 18.00.00,"270,6"
14.11.2012 kl. 18.00.00,"268,14"
15.11.2012 kl. 18.00.00,"265,52"
16.11.2012 kl. 18.00.00,"262,86"
19.11.2012 kl. 18.00.00,"268,58"
20.11.2012 kl. 18.00.00,"269,49"
21.11.2012 kl. 18.00.00,"270,11"
22.11.2012 kl. 18.00.00,"271,7"
23.11.2012 kl. 18.00.00,"273,33"
26.11.2012 kl. 18.00.00,272
27.11.2012 kl. 18.00.00,"272,86"
28.11.2012 kl. 18.00.00,"273,15"
29.11.2012 kl. 18.00.00,"276,31"
30.11.2012 kl. 18.00.00,"275,78"
03.12.2012 kl. 18.00.00,"276,13"
04.12.2012 kl. 18.00.00,"276,24"
05.12.2012 kl. 18.00.00,"276,91"
06.12.2012 kl. 18.00.00,"278,82"
07.12.2012 kl. 18.00.00,"279,17"
10.12.2012 kl. 18.00.00,"279,55"
11.12.2012 kl. 18.00.00,"280,49"
12.12.2012 kl. 18.00.00,"280,64"
13.12.2012 kl. 18.00.00,"279,63"
14.12.2012 kl. 18.00.00,"279,4"
17.12.2012 kl. 18.00.00,"279,18"
18.12.2012 kl. 18.00.00,"280,46"
19.12.2012 kl. 18.00.00,"281,65"
20.12.2012 kl. 18.00.00,"281,81"
21.12.2012 kl. 18.00.00,"280,95"
24.12.2012 kl. 18.00.00,"280,5"
27.12.2012 kl. 18.00.00,"280,6"
28.12.2012 kl. 18.00.00,"278,78"
31.12.2012 kl. 18.00.00,"279,68"
02.01.2013 kl. 18.00.00,"285,33"
03.01.2013 kl. 18.00.00,"286,83"
04.01.2013 kl. 18.00.00,"287,83"
07.01.2013 kl. 18.00.00,"286,63"
08.01.2013 kl. 18.00.00,"286,25"
09.01.2013 kl. 18.00.00,"288,22"
10.01.2013 kl. 18.00.00,"287,44"
11.01.2013 kl. 18.00.00,"287,08"
14.01.2013 kl. 18.00.00,"286,01"
15.01.2013 kl. 18.00.00,"285,97"
16.01.2013 kl. 18.00.00,"286,03"
17.01.2013 kl. 18.00.00,"287,35"
18.01.2013 kl. 18.00.00,"287,03"
21.01.2013 kl. 18.00.00,"287,78"
22.01.2013 kl. 18.00.00,"287,66"
23.01.2013 kl. 18.00.00,"288,22"
24.01.2013 kl. 18.00.00,"288,89"
25.01.2013 kl. 18.00.00,"289,72"
28.01.2013 kl. 18.00.00,"289,36"
29.01.2013 kl. 18.00.00,"290,3"
30.01.2013 kl. 18.00.00,"288,63"
31.01.2013 kl. 18.00.00,"287,22"
01.02.2013 kl. 18.00.00,"288,2"
04.02.2013 kl. 18.00.00,"283,9"
05.02.2013 kl. 18.00.00,"285,56"
06.02.2013 kl. 18.00.00,"284,52"
07.02.2013 kl. 18.00.00,"283,88"
08.02.2013 kl. 18.00.00,"287,34"
11.02.2013 kl. 18.00.00,"285,62"
12.02.2013 kl. 18.00.00,"287,07"
13.02.2013 kl. 18.00.00,"288,27"
14.02.2013 kl. 18.00.00,"287,79"
15.02.2013 kl. 18.00.00,"287,34"
18.02.2013 kl. 18.00.00,"286,76"
19.02.2013 kl. 18.00.00,"290,01"
20.02.2013 kl. 18.00.00,"289,07"
21.02.2013 kl. 18.00.00,"284,86"
22.02.2013 kl. 18.00.00,"288,57"
25.02.2013 kl. 18.00.00,"288,4"
26.02.2013 kl. 18.00.00,"284,6"
27.02.2013 kl. 18.00.00,"287,17"
28.02.2013 kl. 18.00.00,"289,94"
01.03.2013 kl. 18.00.00,"289,02"
04.03.2013 kl. 18.00.00,"288,89"
05.03.2013 kl. 18.00.00,"294,11"
06.03.2013 kl. 18.00.00,"293,38"
07.03.2013 kl. 18.00.00,"293,19"
08.03.2013 kl. 18.00.00,"295,55"
11.03.2013 kl. 18.00.00,"295,26"
12.03.2013 kl. 18.00.00,"295,37"
13.03.2013 kl. 18.00.00,"295,32"
14.03.2013 kl. 18.00.00,"298,52"
15.03.2013 kl. 18.00.00,"297,44"
18.03.2013 kl. 18.00.00,"296,81"
19.03.2013 kl. 18.00.00,"295,55"
20.03.2013 kl. 18.00.00,"296,5"
21.03.2013 kl. 18.00.00,"294,47"
22.03.2013 kl. 18.00.00,"294,04"
25.03.2013 kl. 18.00.00,"293,25"
26.03.2013 kl. 18.00.00,"293,76"
27.03.2013 kl. 18.00.00,"292,44"
28.03.2013 kl. 18.00.00,"293,78"
02.04.2013 kl. 18.00.00,"297,52"
03.04.2013 kl. 18.00.00,"294,8"
04.04.2013 kl. 18.00.00,"291,71"
05.04.2013 kl. 18.00.00,"287,13"
08.04.2013 kl. 18.00.00,"287,64"
09.04.2013 kl. 18.00.00,"288,07"
10.04.2013 kl. 18.00.00,"293,19"
11.04.2013 kl. 18.00.00,"294,96"
12.04.2013 kl. 18.00.00,"292,39"
15.04.2013 kl. 18.00.00,"290,43"
16.04.2013 kl. 18.00.00,"288,16"
17.04.2013 kl. 18.00.00,"283,73"
18.04.2013 kl. 18.00.00,"283,73"
19.04.2013 kl. 18.00.00,"285,21"
22.04.2013 kl. 18.00.00,"285,68"
23.04.2013 kl. 18.00.00,"292,63"
24.04.2013 kl. 18.00.00,"294,63"
25.04.2013 kl. 18.00.00,"296,88"
26.04.2013 kl. 18.00.00,"295,89"
29.04.2013 kl. 18.00.00,"297,39"
30.04.2013 kl. 18.00.00,"296,72"
01.05.2013 kl. 18.00.00,"296,93"
02.05.2013 kl. 18.00.00,"297,88"
03.05.2013 kl. 18.00.00,"301,04"
06.05.2013 kl. 18.00.00,"300,97"
07.05.2013 kl. 18.00.00,"301,74"
08.05.2013 kl. 18.00.00,"303,67"
09.05.2013 kl. 18.00.00,"303,74"
10.05.2013 kl. 18.00.00,"304,99"
13.05.2013 kl. 18.00.00,"304,46"
14.05.2013 kl. 18.00.00,"305,66"
15.05.2013 kl. 18.00.00,"308,06"
16.05.2013 kl. 18.00.00,"307,97"
17.05.2013 kl. 18.00.00,"308,72"
20.05.2013 kl. 18.00.00,"309,77"
21.05.2013 kl. 18.00.00,"309,99"
22.05.2013 kl. 18.00.00,"310,59"
23.05.2013 kl. 18.00.00,"303,99"
24.05.2013 kl. 18.00.00,"303,35"
27.05.2013 kl. 18.00.00,"304,34"
28.05.2013 kl. 18.00.00,"308,23"
29.05.2013 kl. 18.00.00,"302,5"
30.05.2013 kl. 18.00.00,"303,55"
31.05.2013 kl. 18.00.00,"300,88"
03.06.2013 kl. 18.00.00,"298,59"
04.06.2013 kl. 18.00.00,"299,59"
05.06.2013 kl. 18.00.00,"295,12"
06.06.2013 kl. 18.00.00,"291,69"
07.06.2013 kl. 18.00.00,"295,4"
10.06.2013 kl. 18.00.00,"295,22"
11.06.2013 kl. 18.00.00,"291,74"
12.06.2013 kl. 18.00.00,"290,68"
13.06.2013 kl. 18.00.00,"290,51"
14.06.2013 kl. 18.00.00,"291,13"
17.06.2013 kl. 18.00.00,"293,25"
18.06.2013 kl. 18.00.00,"293,02"
19.06.2013 kl. 18.00.00,"292,36"
20.06.2013 kl. 18.00.00,"283,68"
21.06.2013 kl. 18.00.00,"280,4"
24.06.2013 kl. 18.00.00,"275,66"
25.06.2013 kl. 18.00.00,"279,69"
26.06.2013 kl. 18.00.00,"284,54"
27.06.2013 kl. 18.00.00,"286,42"
28.06.2013 kl. 18.00.00,"285,02"
01.07.2013 kl. 18.00.00,"288,29"
02.07.2013 kl. 18.00.00,"287,13"
03.07.2013 kl. 18.00.00,"285,46"
04.07.2013 kl. 18.00.00,"292,15"
05.07.2013 kl. 18.00.00,"288,31"
08.07.2013 kl. 18.00.00,"292,37"
09.07.2013 kl. 18.00.00,"294,58"
10.07.2013 kl. 18.00.00,"294,84"
11.07.2013 kl. 18.00.00,"296,54"
12.07.2013 kl. 18.00.00,"296,2"
15.07.2013 kl. 18.00.00,"297,38"
16.07.2013 kl. 18.00.00,"295,31"
17.07.2013 kl. 18.00.00,"297,04"
18.07.2013 kl. 18.00.00,"299,76"
19.07.2013 kl. 18.00.00,"299,85"
22.07.2013 kl. 18.00.00,"300,3"
23.07.2013 kl. 18.00.00,"299,44"
24.07.2013 kl. 18.00.00,"301,1"
25.07.2013 kl. 18.00.00,"299,63"
26.07.2013 kl. 18.00.00,"298,91"
29.07.2013 kl. 18.00.00,"299,06"
30.07.2013 kl. 18.00.00,"299,43"
31.07.2013 kl. 18.00.00,"299,58"
01.08.2013 kl. 18.00.00,"303,29"
02.08.2013 kl. 18.00.00,"304,15"
05.08.2013 kl. 18.00.00,"304,74"
06.08.2013 kl. 18.00.00,"303,5"
